---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID
90218,"NSLOCTEXT("""", ""6F16F6D443200F7FDE6DDD8FBDC7D14F"", ""Inverted Tiled Wedge Sloped Roof"")","NSLOCTEXT("""", ""E7C383FD429A98E68C461EAA977FB24B"", ""A sloping roof piece"")","NSLOCTEXT("""", ""968902DA4BCC4552E0E4668F65048D1C"", ""Sloped rooves are practical in sandstorms as the loose debris simply runs from the roof rather than accumulating.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","/Game/UI/Textures/Icons/icon_t3_roofSloped_triangle_down.icon_t3_roofSloped_triangle_down","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRoof_Sloped_Triangle_Flipped_T3.BP_BuildRoof_Sloped_Triangle_Flipped_T3_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16012","6","1","16021","2","1","16003","2","1","16","55","0","","","","","0","0","0.000000","1","0","None","-1"
90219,"NSLOCTEXT("""", ""2A74F8A347B15DD7CC9D85B5F09C205E"", ""XX_T3 Window"")","NSLOCTEXT("""", ""6B9DBB9C4AE9E961159C93A681370E8C"", ""3 square window piece made of t"")","NSLOCTEXT("""", ""844308C642BF4E5DD905B3925AB15E6B"", ""T3 Window"")","/Game/UI/Textures/Icons/icon_t3_window_hatch.icon_t3_window_hatch","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/BP_PL_Window.BP_PL_Window_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","16","21","0","","","","","0","0","0.000000","5","0","None","-1"
90220,"NSLOCTEXT("""", ""F2FA32324D20DAF525B379BCB8D1F248"", ""Reinforced Stone Fence Foundation"")","NSLOCTEXT("""", ""3EF082B647528A3AECF507AB28A938EA"", ""A fence foundation of reinforced stone"")","NSLOCTEXT("""", ""C147DBCE4C522FE1896E2D954128AC66"", ""Fence foundations can be placed in locations where fences and walls are needed, but the larger foundations of a building do not need to be placed."")","/Game/UI/Textures/Icons/icon_t3_fence_foundation.icon_t3_fence_foundation","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_FenceFoundation_T3.BP_FenceFoundation_T3_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16012","9","1","16021","3","1","16003","3","1","16","21","0","","","","","0","0","0.000000","1","0","None","-1"
90221,"NSLOCTEXT("""", ""49D790B24598E723E1C45BB7E4798F5A"", ""Reinforced Stone Gateway"")","NSLOCTEXT("""", ""47C743694BAD596A707C8C8BAC80D7DB"", ""Framework for a large gate"")","NSLOCTEXT("""", ""7A9C326C47EED623B69ECBBEBD8B7DE3"", ""The best battle, they say, is the one you never have to fight. With formidable enough gates, the enemies will think twice about attacking any fortress. Not simply because the scale of the gates has them concerned about getting inside, but because large gates imply large inhabitants and armies get nervous when they think they might be outnumbered.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong."")","/Game/UI/Textures/Icons/icon_t3_gate_frame.icon_t3_gate_frame","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildGateFrame_T3.BP_BuildGateFrame_T3_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16012","23","1","16021","6","1","16003","5","1","16","144","0","","","","","0","0","0.000000","1","0","None","-1"
90222,"NSLOCTEXT("""", ""00CBC47B4637FFB10F48FB8A69520364"", ""Reinforced Stone Gateway"")","NSLOCTEXT("""", ""763A31BC4B81B6FF52B21F83AEBABF22"", ""Sturdy doors to keep enemies at bay"")","NSLOCTEXT("""", ""86091944438FEB3AB03E41B0A9818791"", ""These large doors are designed to allow access for large groups of people in and out of safe areas. Raiders and bandits make walls a must have in the Exiled Lands and the protection afforded by gates such as these should not be taken for granted.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong."")","/Game/UI/Textures/Icons/icon_t3_gate_doors.icon_t3_gate_doors","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/BP_PL_GateDoor_T3.BP_PL_GateDoor_T3_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16012","12","1","16021","3","1","16003","3","1","16","0","0","","","","","0","0","0.000000","1","0","None","-1"
300000,"NSLOCTEXT("""", ""9B1E9B10469DB81375E229BED30D7595"", ""Brewery"")","","","/Game/Mods/brewery_mod/icon_brewery.icon_brewery","/Script/ConanSandbox.BuildingItem","/Game/Mods/brewery_mod/BP_PL_CraftingStation_Brewery.BP_PL_CraftingStation_Brewery_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","20.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10011","50","1","0","0","1","0","0","1","12","0","0","","","","","0","0","0.000000","1","30","None","-1"
300001,"NSLOCTEXT("""", ""FC664B544ADB1FB1704A6588A4C51C7C"", ""Aloe Ale"")","","","/Game/Mods/brewery_mod/icon_beer_jar.icon_beer_jar","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","20","0","Consumable","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","14001","8","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""8D2E8DB44CBB800F92D88CBFCD76690B"", ""Mid Grade"")","NSLOCTEXT("""", ""731CEEAD4E2ADF62211451BC1C883085"", ""Consumable"")","","","50","50","0.000000","1","0","None","-1"
300002,"NSLOCTEXT("""", ""9B4F308A44E9240F94D757B11D6DE7EE"", ""Bee"")","NSLOCTEXT("""", ""91C813BB443110410E71AE851609271D"", ""Small bees taken from the foilage of the Exiled Lands"")","","/Game/Mods/brewery_mod/icon_bee.icon_bee","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""C7B72739416BD2BD614B8CA6977FA08E"", ""Mid Grade"")","","NSLOCTEXT("""", ""C21D342B461AAD5FCD382691E1AA8803"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
300003,"NSLOCTEXT("""", ""29D7AC5B454405E0723DAE8C87863697"", ""Beehive"")","","","/Game/Mods/brewery_mod/icon_beehive.icon_beehive","/Script/ConanSandbox.BuildingItem","/Game/Mods/brewery_mod/BP_PL_CraftingStation_Beehive.BP_PL_CraftingStation_Beehive_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","5.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","12001","30","1","0","0","1","0","0","1","12","0","0","","","","","0","0","0.000000","1","30","None","-1"
300004,"NSLOCTEXT("""", ""CAFC88DB44EB37134075E4A7EF4A6CA0"", ""Honey"")","","","/Game/Mods/brewery_mod/icon_honey.icon_honey","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Consumable","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""A74C1EE942C86DB32D90C7841996C267"", ""Mid Grade"")","NSLOCTEXT("""", ""3DAF6FE5495D0D66E17B8CB37D3022DB"", ""Consumable"")","NSLOCTEXT("""", ""C0832A734C6999589E878A8A18437859"", ""Ingredient"")","","30","20","0.000000","1","0","None","-1"
300005,"NSLOCTEXT("""", ""BE0D46A54F5059907A1BA69E4B6DAE33"", ""Beeswax"")","","","/Game/Mods/brewery_mod/icon_beeswax.icon_beeswax","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""C06F2CED4793A8506526AE9EA5FB4021"", ""Mid Grade"")","","NSLOCTEXT("""", ""8DBFC2A64C63CD4284699DBBDB9EECD8"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
300006,"NSLOCTEXT("""", ""81355E914A5CDD41A01400B4295F1516"", ""Strong Mead"")","","","/Game/Mods/brewery_mod/icon_mead.icon_mead","/Game/Items/Hunger/BPGameItemFood_HealingPotion.BPGameItemFood_HealingPotion_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","20","0","Consumable","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","300004","2","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""86C8DFDF4552636F2D861EB2ECE7433C"", ""Mid Grade"")","NSLOCTEXT("""", ""95746F4D4D513543F9B405A321C0613F"", ""Consumable"")","","","30","30","0.000000","1","0","None","-1"
300008,"NSLOCTEXT("""", ""7F2DE1474EF0F59ECB7B568F2F86AC70"", ""Mortar"")","","","/Game/Mods/brewery_mod/icon_mortar.icon_mortar","/Script/ConanSandbox.BuildingItem","/Game/Mods/brewery_mod/BP_PL_CraftingStation_Mortar.BP_PL_CraftingStation_Mortar_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","5.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10001","100","1","0","0","1","0","0","1","0","0","0","","","","","0","0","0.000000","1","30","None","-1"
300009,"NSLOCTEXT("""", ""3D32336A41E0904538E51CA69CF94DCB"", ""Hops"")","NSLOCTEXT("""", ""6B59BE3C4E9F1DB48616DF8F0D412AB4"", ""They are used primarily as a flavoring and stability agent in beer, to which they impart bitter, zesty, or citric flavours; though they are also used for various purposes in other beverages and herbal medicine."")","","/Game/Mods/brewery_mod/icon_hops.icon_hops","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""5C9D685D458B0BAE2734A193EEB09830"", ""Mid Grade"")","","NSLOCTEXT("""", ""632C779D4B793FE8D13B2E9565282C41"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
300010,"NSLOCTEXT("""", ""76CC6170414CBAAB6A71E685467D5ADD"", ""Hops Powder"")","NSLOCTEXT("""", ""E1F9128746595D0298F5AF957A156336"", ""They are used primarily as a flavoring and stability agent in beer, to which they impart bitter, zesty, or citric flavours; though they are also used for various purposes in other beverages and herbal medicine."")","","/Game/Mods/brewery_mod/icon_hops_powder.icon_hops_powder","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""AD390DEA4B082A9E787FD797CF9FBA3C"", ""Mid Grade"")","","NSLOCTEXT("""", ""7CEC3DAD47B0327701D0ED9A06541238"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
300011,"NSLOCTEXT("""", ""2678AA7442154BF7FF2C52B122655F24"", ""Lotus Powder"")","","","/Game/Mods/brewery_mod/icon_lotus_powder.icon_lotus_powder","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""74C5CC6846B78500A4897BBE1C356A42"", ""Mid Grade"")","","NSLOCTEXT("""", ""F163C1A745C084556C09038D09938A85"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
300012,"NSLOCTEXT("""", ""9A13FD9F4B40498B37736FBE0D465AB3"", ""Mineral Salt"")","","","/Game/Mods/brewery_mod/icon_salt_powder.icon_salt_powder","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""E8E59E6049385CA01B1FE1A201492F1F"", ""Mid Grade"")","","NSLOCTEXT("""", ""8A746DB644F64678F7E344AE44574A39"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
300013,"NSLOCTEXT("""", ""CC9249F545DAC450472E4BBB20EB92D6"", ""Coal Powder"")","","","/Game/Mods/brewery_mod/icon_coal_powder.icon_coal_powder","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""D01FA44C4C7454B56D2297A7023259AB"", ""Mid Grade"")","","NSLOCTEXT("""", ""399BE4E94103FEAA61482EA83028F728"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
300014,"NSLOCTEXT("""", ""8C2832784BE2C0643323A2BCE6A48127"", ""Malted Seeds"")","","","/Game/Mods/brewery_mod/icon_malted_seeds.icon_malted_seeds","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""32561D4B44B7E560E0C3108A1589BB81"", ""Mid Grade"")","","NSLOCTEXT("""", ""C250C45343E0E6F91C56E0857128CA51"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
300015,"NSLOCTEXT("""", ""45D0AC0C438024F920E35694A5082D33"", ""Cimmerian Black"")","","","/Game/Mods/brewery_mod/icon_black_beer_jar.icon_black_beer_jar","/Game/Items/Hunger/BPGameItemFood_HealingPotion.BPGameItemFood_HealingPotion_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","20","0","Consumable","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""BD4FE37741FFDFB2282338B3FB5035EA"", ""Mid Grade"")","NSLOCTEXT("""", ""CD5AA3E64801255EF1955A99F49ACA97"", ""Consumable"")","","","50","50","0.000000","1","-1","None","-1"
300016,"NSLOCTEXT("""", ""E89C580B453F0AE9B1F2819C93A427F8"", ""Smoker"")","","","/Game/UI/Textures/Icons/icon_tent_small.icon_tent_small","/Script/ConanSandbox.BuildingItem","/Game/Mods/brewery_mod/BP_PL_Crafting_SmokerV2.BP_PL_Crafting_SmokerV2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","10.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10001","100","1","0","0","1","0","0","1","12","0","0","","","","","0","0","0.000000","1","30","None","-1"
300017,"NSLOCTEXT("""", ""43172C1440035223199FA9BF4D2EBA61"", ""Human Jerky"")","","","/Game/Mods/brewery_mod/icon_human_flesh_jerky.icon_human_flesh_jerky","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","20","0","Consumable","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""763B0B8446E1D1F014F0BEB7F00B0D5F"", ""Mid Grade"")","NSLOCTEXT("""", ""4FAA342E49B692F5D0985397778AE334"", ""Consumable"")","","","100","0","0.000000","1","0","None","-1"
300019,"NSLOCTEXT("""", ""B3F033F44212939089CB91BEA910D453"", ""Ostrich Corral"")","","","/Game/Mods/brewery_mod/icon_corral.icon_corral","/Script/ConanSandbox.BuildingItem","/Game/Mods/brewery_mod/BP_PL_CraftingStation_Corral.BP_PL_CraftingStation_Corral_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","20.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","10011","100","1","0","0","1","0","0","1","12","0","0","","","","","0","0","0.000000","1","30","None","-1"
300020,"NSLOCTEXT("""", ""8DD0D39C44F1E6086F7ECAA4221CC0D3"", ""Fertilized Ostrich Egg"")","","","/Game/Mods/brewery_mod/icon_egg0.icon_egg0","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","20","0","Consumable","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""42E39D714569027217AA1B9BF5332D92"", ""Mid Grade"")","NSLOCTEXT("""", ""858EEEFE461D160567E8DEA2114992E2"", ""Consumable"")","NSLOCTEXT("""", ""2B19C64D4D43F03870F2008A31872715"", ""Ingredient"")","","30","0","0.000000","1","0","None","-1"
300021,"NSLOCTEXT("""", ""5F288057458A03CA348A5E8FD6D6BBCA"", ""Edible Ostrich Egg"")","","","/Game/Mods/brewery_mod/icon_egg.icon_egg","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","20","0","Consumable","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","0","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""01C1FFBD4403C24FFFF76AAC2F3EE6EA"", ""Mid Grade"")","NSLOCTEXT("""", ""3D397B6943E238E4C9FCA7BBB4DF38C1"", ""Consumable"")","NSLOCTEXT("""", ""4EA7777248C853B705ED86B1F87AF283"", ""Ingredient"")","","50","0","0.000000","1","0","None","-1"
300022,"NSLOCTEXT("""", ""8326F50645263EF232687DBFE20EE4F8"", ""Fog Catcher"")","","","/Game/Mods/brewery_mod/icon_fogcatcher.icon_fogcatcher","/Script/ConanSandbox.BuildingItem","/Game/Mods/brewery_mod/BP_PL_CraftingStation_Fog_Catcher.BP_PL_CraftingStation_Fog_Catcher_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10012","100","1","0","0","1","0","0","1","12","0","0","","","","","0","0","0.000000","1","30","None","-1"
300023,"NSLOCTEXT("""", ""56626DA34309BD1668F0BF800D051D74"", ""Water Drop"")","","","/Game/Mods/brewery_mod/icon_waterdrop.icon_waterdrop","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Consumable","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.005000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""E42100C8418BEECEF9F58D8C30CC0A32"", ""Mid Grade"")","NSLOCTEXT("""", ""27106750407D9939EFE2A69AFC149879"", ""Consumable"")","NSLOCTEXT("""", ""16723E8248452B02F07041A4066FE9C0"", ""Ingredient"")","","0","10","0.000000","1","-1","None","-1"
